,Date,Index_Component_Count,Internal_Number,ISIN,SEDOL,Instrument_Name,Country,Currency,ICB,Mcap_Units_Index_Currency,InfoCode,Close_USD_Cutoff,shares_Cutoff,freeFloat_Cutoff,Free_Float,Capfactor,Free_Float_Market_Cutoff,Full_Market_Cap_Cutoff,FOR_FF,Weight
175923,2023-12-18,2027,TW402V,TW0001536001,624625,HOTA INDL.MNFG.,TW,TWD,40101025.0,541147694.0,14405.0,2.05185737114,279517513.0,1.0,1.0,1.0,573530069.4117707,573530069.4117707,1.0,0.0003928344508097609
176929,2023-12-18,2027,KR07SA,KR7330590001,BKTPM6,LOTTE REIT,KR,KRW,35102045.0,297307660.0,320199.0,2.360232483,242968884.0,0.5,0.5,1.0,286731526.18752944,573463052.3750589,0.5,0.00021582405807615823
175804,2023-12-18,2027,TW04VO,TW0002704004,602865,Ambassador Hotel,TW,TWD,40501040.0,275310282.0,40842.0,1.56210046352,366923343.0,0.4798,0.4798,1.0,275007505.3799365,573171124.176608,0.48,0.00019985553783354086
176384,2023-12-18,2027,KR1BJ6,KR7365550003,BNNGHG,ESR KENDALL SQUARE REIT,KR,KRW,35102020.0,447445077.0,333262.0,2.685781791,213089000.0,0.6873,0.7515,1.0,430091382.8808928,572310556.062399,0.75,0.00032481306497228864
174038,2023-12-18,2027,CN0PAY,CNE100000569,B19H8Y,R&F Properties 'H',CN,HKD,35101010.0,239731313.0,24725.0,0.152363232343,3752367344.0,0.4369,0.4369,1.0,249785698.952712,571722817.4701579,0.44,0.00017402775569114388
177643,2023-12-18,2027,712495,GRS204003008,712495,GR. SARANTIS,GR,EUR,45201020.0,259763911.0,3188.0,8.543313,66850563.0,0.445,0.445,1.0,254150751.3511724,571125283.9352189,0.44,0.00018856998643679076
177163,2023-12-18,2027,PL11U6,US44853H1086,BLH1TK,HUUUGE,PL,PLN,40203040.0,230069457.0,335784.0,6.77904363934,84246697.0,0.403,0.5042,1.0,287954688.2654468,571112035.4332542,0.5,0.00016701394053929923
177666,2023-12-18,2027,KW224O,KW0EQ0400618,650322,KUWAIT REAL ESTATE,KW,KWD,35101010.0,394060078.0,10166.0,0.6023882997966,947365059.0,0.6538,0.6528,1.0,372540966.2216128,570681627.1777157,0.65,0.0002860593809112333
177381,2023-12-18,2027,SA20KO,SA0007879154,B1362V,SAUDI CERAMIC,SA,SAR,50101035.0,239326657.0,9558.0,7.130502956849999,80000000.0,0.946,0.946,0.4418605,238444037.7015918,570440236.548,0.42,0.00017373400443009373
176599,2023-12-18,2027,KR233J,KR7310210000,BNHWNV,VORONOI,KR,KRW,20103010.0,329689235.0,355714.0,34.14392147,16692562.0,0.6038,0.6038,1.0,344135523.8356959,569949526.0611062,0.6,0.0002393307612784823
177586,2023-12-18,2027,EG9058,EGS745L1C014,BJGWQG,FAWRY FOR BKG.TECH,EG,EGP,50205015.0,312030366.0,318531.0,0.172168880912,3307304120.0,0.4787,0.4787,1.0,272578888.3005737,569414849.176047,0.48,0.0002265116877012483
176339,2023-12-18,2027,KR02BO,KR7003540002,625120,DAISHIN SECUR,KR,KRW,30202015.0,512746716.0,40496.0,11.177192908,50773400.0,0.9111,0.9111,1.0,517052973.1145275,567504086.3950472,0.91,0.00037221737580640676
175265,2023-12-18,2027,B03MR9,TRADEVAW91E2,B03MR9,DEVA HOLDING,TR,TRY,20103015.0,96547410.0,35729.0,2.8334275647,200019288.0,0.178,0.178,1.0,100879749.20817448,566740164.0908679,0.18,7.008650171658094e-05
173777,2023-12-18,2027,TH203F,TH0418G10Z03,BYSXDN,JASMINE INTERNATIONAL,TH,THB,15101010.0,183813521.0,2187.0,0.065951338784,8592816071.0,0.465,0.465,1.0,263519091.5703112,566707723.8071208,0.46,0.00013343544539514096
175758,2023-12-18,2027,TW04MF,TW0002608007,687177,T JOIN Trans,TW,TWD,50206040.0,269407161.0,35663.0,1.21158816689,467000498.0,0.466,0.466,1.0,263668521.2257783,565812277.3085371,0.47,0.00019557029496581726
175160,2023-12-18,2027,TR509Y,TRAKORDS91B2,B03MVP,KORDSA TEKNIK TEKSTIL,TR,TRY,55201010.0,147853666.0,35448.0,2.90621285994,194529076.0,0.2889,0.2889,1.0,163327564.47546542,565342902.3034456,0.29,0.00010733116730849417
173870,2023-12-18,2027,TH511H,TH6128010001,BTLJQF,EASTERN POLYMER GROUP,TH,THB,50203015.0,249618096.0,280159.0,0.20183383852,2800000000.0,0.4,0.4,1.0,226053899.14240003,565134747.8560001,0.4,0.00018120485172821998
177174,2023-12-18,2027,MY24PF,MYL5306OO005,BNDMT2,FARM FRESH,MY,MYR,45102020.0,193569864.0,353292.0,0.302606542572,1857954837.0,0.3755,0.3677,1.0,206731709.74160987,562229289.4794937,0.37,0.00014051785133867742
176506,2023-12-18,2027,KR042H,KR7015750003,620386,SUNGWOO HITECH,KR,KRW,40101025.0,354637064.0,19930.0,7.01481247,80000000.0,0.6184,0.6184,1.0,347036802.51584,561184997.6,0.62,0.0002574410975374608
177488,2023-12-18,2027,BR10Y1,BRHBSAACNOR0,BJP5P2,HIDROVIAS DO BRASIL ON,BR,BRL,50206060.0,464018698.0,330069.0,0.737997100568,760382643.0,0.7695,0.7908,1.0,443765474.9751088,561160185.8562326,0.79,0.0003368443262631556
176269,2023-12-18,2027,KR60DU,KR7039200001,B1L3VL,OSCOTEC,KR,KRW,20103015.0,534321797.0,33913.0,14.80474234,37821321.0,0.8769,0.8774,1.0,491286892.10767454,559934912.3634312,0.88,0.00038787933868601043
175886,2023-12-18,2027,TW01PF,TW0001710002,666151,Oriental Union,TW,TWD,55201000.0,401035939.0,41416.0,0.6306020313799999,885703029.0,0.7,0.6999,1.0,390912437.88784456,558526129.286819,0.7000000000000001,0.0002911233561535638
175687,2023-12-18,2027,IN81WA,INE686A01026,BYXTLN,ITD CEMENTATION INDIA,IN,INR,50101010.0,283078023.0,45175.0,3.2508409149100004,171787584.0,0.4662,0.4736,1.0,264483864.95241377,558454106.7407385,0.47,0.00020549436121503246
173953,2023-12-18,2027,CN2CDQ,KYG7255N1097,BNKH2M,PRODUCTIVE TECH,CN,HKD,10102020.0,139468143.0,26169.0,0.074261071226,7519302130.0,0.3658,0.3546,1.0,198005601.44882065,558391431.0457435,0.35,0.00010124387846114003
177244,2023-12-18,2027,MY20TF,MYL7106OO007,B1V7L3,SUPERMAX,MY,MYR,20102015.0,369265035.0,22201.0,0.19851847651,2811306837.0,0.6308,0.6308,1.0,352047177.7587605,558096350.283387,0.63,0.0002680599563406291
173824,2023-12-18,2027,TH12BO,TH0658A10Y09,BMCBPP,BEYOND SECURITIES,TH,THB,30202015.0,215438363.0,3987.0,0.131334131544,4248945098.0,0.7578,0.5234,0.6094765,178012053.1570483,558031514.423966,0.32,0.0001563928146619043
174057,2023-12-18,2027,CN2CS5,KYG0567M1096,BP6W0V,ARRAIL GROUP,CN,HKD,20101025.0,227397294.0,353291.0,0.957711746156,581591950.0,0.4959,0.4424,1.0,246415668.3340636,556997441.984773,0.44,0.0001650741416706762
177165,2023-12-18,2027,PL908R,PLPLAYW00015,BYMPHM,PLAYWAY,PL,PLN,40203040.0,103619486.0,293246.0,84.2054958528,6600000.0,0.1818,0.1818,1.0,101036490.36385766,555756272.62848,0.18,7.522032215478627e-05
176572,2023-12-18,2027,KR82QB,KR7178320008,BF2ZFP,SEOJIN SYSTEM,KR,KRW,15101010.0,362113411.0,296258.0,14.758235296,37580642.0,0.6918,0.6918,1.0,383688853.59839,554623957.2107401,0.6900000000000001,0.00026286838975430287
177102,2023-12-18,2027,B1Z774,PLLCCRP00017,B1Z774,DEVELIA,PL,PLN,35101010.0,534681713.0,137677.0,1.2380212783120002,447558311.0,1.0,1.0,1.0,554086712.3033798,554086712.3033798,1.0,0.00038814061191283055
175700,2023-12-18,2027,IN826L,INE142Z01019,BFXXQQ,ORIENT ELECTRIC,IN,INR,40202020.0,388180358.0,306287.0,2.591919084315,213365899.0,0.6935,0.6935,1.0,383524325.445948,553027145.5601268,0.6900000000000001,0.00028179112549275013
176442,2023-12-18,2027,KR1AL7,KR7348210006,BMY4SZ,NEXTIN,KR,KRW,10102020.0,366664566.0,330451.0,54.18070626,10196878.0,0.6761,0.6761,1.0,373527706.3456188,552474051.6870563,0.68,0.00026617220217889224
176281,2023-12-18,2027,KR620J,KR7087010005,BYMXG5,PEPTRON,KR,KRW,20103010.0,455810371.0,284468.0,26.66403856,20626853.0,0.9248,0.9248,1.0,508635564.4404401,549995203.7634517,0.92,0.000330885669015118
175660,2023-12-18,2027,IN81T7,INE625G01013,B03QWC,WELSPUN ENTERPRISES,IN,INR,50101015.0,280177898.0,147920.0,3.964922716765,138413810.0,0.5121,0.5049,1.0,277089150.0834539,548800059.5829945,0.5,0.00020338907826864582
176966,2023-12-18,2027,KR18M6,KR7082740002,B5WJFC,HSD ENGINE,KR,KRW,50204030.0,292897866.0,244788.0,7.658159912,71543994.0,0.5306,0.5306,1.0,290713271.0095164,547895346.7951685,0.53,0.00021262286360858247
177371,2023-12-18,2027,SA24T1,SA13Q050IP16,BWXBP6,MIDDLE EAST PAPER,SA,SAR,55101015.0,295178664.0,282350.0,8.210074432559999,66666666.0,0.8655,0.8655,0.5661467,268195745.0654146,547338290.030617,0.49,0.00021427855952981098
176584,2023-12-18,2027,KR61R9,KR7074600008,672535,WONIK QNC,KR,KRW,10102010.0,331177073.0,14929.0,20.81190219,26288000.0,0.5965,0.5965,1.0,326347109.3657345,547103284.77072,0.6,0.00024041082505793526
175848,2023-12-18,2027,TW0492,TW0002515004,608466,BES,TW,TWD,50101010.0,523864611.0,26378.0,0.35691434771,1530899822.0,0.8926,0.8926,1.0,487716739.41643584,546400111.3784852,0.89,0.00038028817094220863
175877,2023-12-18,2027,TW016W,TW0001312007,638123,GRAND PETROCHM,TW,TWD,55201000.0,537373725.0,34143.0,0.5137645991700001,1063166533.0,1.0,1.0,1.0,546217327.6777036,546217327.6777036,1.0,0.0003900948197332066
173902,2023-12-18,2027,TH308L,THB100010008,BNHVBR,AURORA DESIGN,TH,THB,40401030.0,205027819.0,359624.0,0.40935313728,1334000000.0,0.3611,0.361,1.0,197133827.73247877,546077085.13152,0.36,0.0001488355056680479
177038,2023-12-18,2027,ID30EC,ID1000095607,667142,PANIN FINANCIAL,ID,IDR,30301010.0,176304267.0,35019.0,0.017023776,32022073293.0,0.3214,0.3214,1.0,175206904.13851047,545136602.7956144,0.32,0.00012798426505419508
175516,2023-12-18,2027,IN051B,INE549A01026,B0NSG7,HINDUSTAN CONSTRUCTION,IN,INR,50101010.0,497328662.0,5674.0,0.359019465114,1513028244.0,0.8572,0.8572,1.0,465636689.6879819,543206590.8632547,0.86,0.00036102497335731634
175585,2023-12-18,2027,IN10MS,INE613A01020,B60CMV,Rallis India Ltd,IN,INR,55201015.0,226701955.0,41395.0,2.790974632775,194468890.0,0.4216,0.3717,1.0,201743051.53199905,542757738.8539119,0.37,0.00016456937538003095
173970,2023-12-18,2027,HK905F,BMG3911S1035,B9M3N7,GEMDALE PROPS.& INV.,CN,HKD,35101010.0,171856926.0,34829.0,0.0326492640735,16613686827.0,0.3476,0.3476,1.0,188546807.80092505,542424648.4491514,0.35,0.00012475581415498688
175534,2023-12-18,2027,IN061C,INE175A01038,631234,Jain Irrigation,IN,INR,50204010.0,356071246.0,4955.0,0.8651721579150001,624644684.0,0.6665,0.7049,1.0,380945715.8575028,540425189.1864134,0.7000000000000001,0.00025848221090554486
177486,2023-12-18,2027,BR05W3,BRSBFGACNOR1,BNDRCL,GRUPO SBF ON,BR,BRL,40401010.0,352028947.0,316296.0,2.218046230828,243596138.0,0.6096,0.6096,1.0,329371449.400152,540307495.7351574,0.61,0.00025554779147572866
175708,2023-12-18,2027,IN612E,INE767A01016,642439,AARTI DRUGS,IN,INR,20103015.0,494369152.0,5181.0,5.827171311695,92600000.0,0.9076,0.9069,1.0,489359669.95455575,539596063.462957,0.91,0.0003588765811560627
177062,2023-12-18,2027,PL90K3,PLZATRM00012,B3B61Y,GRUPA AZOTY,PL,PLN,55201015.0,285150867.0,153420.0,5.433259375264,99195484.0,0.4718,0.4718,1.0,254278871.53878787,538954793.4268501,0.47,0.00020699909743285752
175225,2023-12-18,2027,TR217U,TREYYLA00014,BM9F86,YAYLA AGRO GIDA SANAYI VE NAKL,TR,TRY,45102020.0,125473096.0,354908.0,0.49563320092,1086980000.0,0.1502,0.2452,1.0,132099875.97567251,538743376.7360216,0.25,9.108447713085959e-05
175567,2023-12-18,2027,IN05Q0,INE069I01010,B1TRMQ,Indiabulls Real,IN,INR,35101010.0,527308492.0,74754.0,0.994438351433,541675331.0,0.8834,0.8834,1.0,475854649.64976025,538662723.1715647,0.88,0.0003827881817826672
176626,2023-12-18,2027,KR02R4,KR7005250006,649713,Green Cross Hldg,KR,KRW,20103015.0,443113437.0,41507.0,11.43298165,47028210.0,0.7912,0.7912,1.0,425406610.1446086,537672661.9623466,0.79,0.00032166860470871853
175779,2023-12-18,2027,TW30IA,TW0001514008,602005,ALLIS ELECTRIC,TW,TWD,50204000.0,661880056.0,31730.0,2.1766973672,246935295.0,1.0,1.0,1.0,537503406.4952554,537503406.4952554,1.0,0.0004804774947459977
173843,2023-12-18,2027,TH12ER,TH0920010Z09,B1DRJN,FORTH,TH,THB,15101010.0,261923904.0,32451.0,0.57423148424,935374700.0,0.4945,0.4945,0.9908999,263189585.42317384,537121602.3015448,0.49,0.00019013798658409976
176297,2023-12-18,2027,KR152J,KR7053800009,640627,Ahnlab Inc,KR,KRW,10101015.0,308513001.0,4339.0,53.56061234,10013855.0,0.5491,0.5818,1.0,312047386.06693417,536348205.6839708,0.58,0.000223958332742163
175291,2023-12-18,2027,TR10WH,TREAYDM00024,BM9KX9,AYDEM YENILENEBILIR ENERJI A S,TR,TRY,65101010.0,70640650.0,338944.0,0.75904665036,705000000.0,0.1579,0.1579,1.0,84496693.59475002,535127888.5037999,0.16,5.128005026220168e-05
175412,2023-12-18,2027,IN817L,INE039C01032,BD72JF,JAMNA AUTO INDS.,IN,INR,40101025.0,311874014.0,4809.0,1.341226692485,398831885.0,0.5967,0.5967,1.0,319189132.8847436,534923969.9761079,0.6,0.00022639818735238973
175250,2023-12-18,2027,TR208U,TREARAS00039,BL5BHC,DOGU ARAS ENERJI YATIRIMLARI,TR,TRY,65101015.0,81179022.0,346459.0,2.13850129348,250000000.0,0.1749,0.1749,1.0,93505969.057413,534625323.37,0.17,5.893015322475623e-05
173737,2023-12-18,2027,TH12FS,TH5812010Y04,BF0FBT,SKY ICT,TH,THB,10101010.0,203214106.0,278039.0,0.7462166565,715479904.0,0.7617,0.7617,0.4924511,200267024.99291012,533903021.75582105,0.38,0.00014751887998862382
175959,2023-12-18,2027,TW05LF,TW0002913001,687107,Taiwan Tea Corp,TW,TWD,45101020.0,417424923.0,40397.0,0.67541638894,790000000.0,0.7212,0.7191,1.0,383696620.9765356,533578947.2626,0.72,0.0003030205842122866
173816,2023-12-18,2027,TH21Q3,TH0209010Z07,639770,THAI VEGETABLE OIL,TH,THB,45102020.0,261523744.0,35926.0,0.59981605532,889472083.0,0.7936,0.7936,0.6174395,261424614.88068727,533519636.1423237,0.49,0.00018984749909689626
176082,2023-12-18,2027,KR16TB,KR7001060003,619297,JW PHARMACEUTICAL,KR,KRW,20103015.0,345121016.0,41532.0,23.29227787,22835036.0,0.5424,0.5424,1.0,288491713.9979051,531880003.6834533,0.54,0.0002505331285459875
175082,2023-12-18,2027,TR11XJ,TREQAGR00022,BKSCRW,QUA GRANITE HAYL YAPL,TR,TRY,50101035.0,173107588.0,338119.0,0.2013726501639999,2640000000.0,0.2992,0.3235,1.0,171980298.14606252,531623796.4329599,0.32,0.00012566370515289002
177637,2023-12-18,2027,GR701F,GRS518003009,BYW5KK,IPTO HOLDING,GR,EUR,65101015.0,269835705.0,298125.0,2.29131,232000000.0,0.4888,0.4888,1.0,259838220.09600005,531583920.00000006,0.49,0.00019588138720321265
177461,2023-12-18,2027,ZA20GR,ZAE000005153,621130,OMNIA,ZA,ZAR,55201000.0,420235567.0,26705.0,3.1430113373600004,169052173.0,0.747,0.7486,1.0,397755806.20337605,531332896.34434414,0.75,0.0003050609103642849
177468,2023-12-18,2027,ZA303F,ZAE000161832,B4WQMV,SUPER GROUP,ZA,ZAR,50206060.0,387272781.0,26113.0,1.53403860942,346309812.0,0.767,0.7421,1.0,394242571.10454726,531252622.42898166,0.74,0.00028113228962166434
175807,2023-12-18,2027,TW1PAP,TW0006756000,BJRBJT,VIA LABS,TW,TWD,10102010.0,214894631.0,321585.0,7.6984664237,69002000.0,0.4371,0.4371,1.0,232191707.49149725,531209580.1681474,0.44,0.00015599810419011267
175774,2023-12-18,2027,TW05UO,TW0003026001,620683,Holystone,TW,TWD,10102015.0,523085102.0,14245.0,3.20102554,165890318.0,1.0,1.0,1.0,531019144.7567217,531019144.7567217,1.0,0.00037972230326262414
176102,2023-12-18,2027,KR12Q4,KR7001680008,635271,Daesang,KR,KRW,45102020.0,335843397.0,41515.0,15.316319824,34648025.0,0.6075,0.6075,1.0,322388241.0432432,530680232.1699477,0.61,0.0002437982419242823
175112,2023-12-18,2027,TR401P,TREODAS00014,B9XQQ6,ODAS ELEKTRIK B,TR,TRY,65101010.0,363428614.0,266990.0,0.378830131892,1400000000.0,0.8419,0.8419,1.0,446511923.2558247,530362184.6488,0.84,0.00026382313289362845
175218,2023-12-18,2027,TR11PB,TRECAN200011,BNG2TW,CAN2 TERMIK AS,TR,TRY,65101015.0,200343006.0,339006.0,0.662692783328,800000000.0,0.4873,0.4156,1.0,220332096.60089344,530154226.6624,0.42,0.00014543466711249928
177322,2023-12-18,2027,MY22F3,MYL7052OO003,609316,PADINI HOLDINGS,MY,MYR,40401020.0,239049257.0,36738.0,0.8048046345,657909500.0,0.5109,0.5046,1.0,267179954.96832412,529488614.68157774,0.5,0.00017353263190672744
174006,2023-12-18,2027,CN1ABL,CNE100000585,629504,TONG REN TANG TECHS.'H',CN,HKD,20103015.0,474643058.0,21427.0,0.8411986861290001,628704000.0,0.9432,0.9432,1.0,498825447.970249,528864978.7640469,0.94,0.0003445568503523836
173866,2023-12-18,2027,TH40CQ,TH5048010000,BLS053,ICHITAN GROUP,TH,THB,45101020.0,228637953.0,275302.0,0.40651040716,1300000000.0,0.7226,0.7226,0.5716856,218308291.65156385,528463529.308,0.41,0.00016597477120732757
175425,2023-12-18,2027,IN10RX,INE939A01011,669053,STRIDES PHARMA SCIENCE,IN,INR,20103015.0,531417615.0,21415.0,5.84815608337,90332854.0,0.8348,0.8142,1.0,430126088.6596248,528280629.64827406,0.81,0.0003857711106483213
176108,2023-12-18,2027,KR06FW,KR7079160008,B04S94,CJ CGV,KR,KRW,40301010.0,355918471.0,22356.0,4.309652744,122429682.0,0.515,0.664,1.0,350345931.5456227,527629414.9783474,0.66,0.00025837130720238237
177667,2023-12-18,2027,KW20L3,KW0EQ0200331,B0TB9L,ARZAN INVESTMENT,KW,KWD,30201020.0,318882334.0,7499.0,0.6347747675276001,830983445.0,0.5985,0.5902,1.0,311323018.1049278,527487323.1191593,0.59,0.00023148572550292477
173980,2023-12-18,2027,CN8CYH,HK0000056264,B4LVMD,CHINA SOUTH CITY HDG.,CN,HKD,35101010.0,165895819.0,214912.0,0.046093078692,11441892848.0,0.3706,0.3706,1.0,195451500.1889265,527392067.428296,0.37,0.00012042847760615328
174007,2023-12-18,2027,CN8C4N,HK3377040226,B24CVP,SINO-OCEAN GP.HLDG.,CN,HKD,35101010.0,181491410.0,139278.0,0.069139618038,7616095657.0,0.4083,0.4083,1.0,215000141.60706684,526573944.6658507,0.41,0.00013174975919612647
173975,2023-12-18,2027,CN8C5O,KYG826001003,B27WLD,SOHO CHINA,CN,HKD,35101010.0,178022078.0,139500.0,0.101148700463,5199524031.0,0.3607,0.3607,1.0,189701183.12337744,525925098.7617894,0.36,0.00012923127275331678
176973,2023-12-18,2027,KR505L,KR7215200007,BWB95X,MEGA STUDY EDU,KR,KRW,40201010.0,382319759.0,282348.0,44.33671528,11861880.0,0.6757,0.6711,1.0,352942761.96037275,525916796.2455264,0.67,0.0002775367505501837
176985,2023-12-18,2027,ID60AB,ID1000134109,BXRTT0,PURADELTALESTARI,ID,IDR,35101010.0,89103470.0,283301.0,0.010897796,48198111100.0,0.1772,0.1772,1.0,93074863.91297562,525253182.3531356,0.18,6.468273465966946e-05
177405,2023-12-18,2027,SA24DL,SA132051ET14,B73DV6,NAJRAN CEMENT,SA,SAR,50101030.0,222274855.0,263876.0,3.076112303628,170000000.0,0.9082,0.9082,0.4754459,225805082.17890465,522939091.6167599,0.43,0.0001613556179964877
177356,2023-12-18,2027,MY50OD,MYL5263OO008,BX909K,SUNWAY CONSTRUCTION GROUP,MY,MYR,50101015.0,96364381.0,284578.0,0.403475390096,1292900010.0,0.1845,0.1785,1.0,93115120.4563422,521653335.88987225,0.18,6.995363577721825e-05
175865,2023-12-18,2027,TW3080,TW0004536008,B724LT,TOPKEY,TW,TWD,40203050.0,469338294.0,256039.0,5.7298357166,90820000.0,0.8937,0.8937,1.0,465066894.6208267,520383679.781612,0.89,0.0003407059717923885
175157,2023-12-18,2027,477638,TRASARKY91G6,B03MXB,SARKUYSAN,TR,TRY,55102040.0,383658852.0,35440.0,1.040483125288,500000000.0,0.7716,0.771,1.0,401106244.798524,520241562.644,0.77,0.0002785088361177112
174046,2023-12-18,2027,CN8BSA,SG1V07936171,B4WMJZ,CHINA XLX FERTILISER,CN,HKD,55201015.0,232804217.0,217636.0,0.426360977901,1218763000.0,0.4478,0.4432,1.0,230301338.7346354,519632984.5095565,0.44,0.00016899918034463877
173967,2023-12-18,2027,CN1G4K,CNE100000X69,B4YX1N,CHINA DATANG CORP.RNP. 'H',CN,HKD,65101010.0,512500897.0,244474.0,0.207418854114,2501071100.0,0.9342,0.9342,1.0,484634281.5730692,518769301.6196416,0.93,0.00037203892882615666
175852,2023-12-18,2027,TW02UL,TW0002331006,630734,Elitegroup Comp,TW,TWD,10102030.0,265951405.0,2288.0,0.9282974066,557402968.0,0.5268,0.5268,1.0,272585142.366736,517435729.6255428,0.53,0.00019306166372624198
175374,2023-12-18,2027,IN60DO,INE435G01025,624569,DHANUKA AGRITECH,IN,INR,55201015.0,188630994.0,5559.0,11.35216191127,45578324.0,0.329,0.329,1.0,170228717.0047744,517412513.6923233,0.33,0.00013693258560515883
173812,2023-12-18,2027,TH902L,TH6717010008,BYVTKL,THAIFOODS GROUP,TH,THB,45102010.0,86539031.0,285644.0,0.088693179744,5810818518.0,0.5063,0.5056,0.3014241,78543920.48645891,515379971.2767377,0.15,6.282113569626312e-05
176371,2023-12-18,2027,KR710J,KR7272290008,BF2NNZ,INNOX ADVANCED MATERIALS,KR,KRW,10102010.0,396117531.0,298547.0,25.50136246,20201658.0,0.7605,0.7605,1.0,391786635.144204,515169802.9509586,0.76,0.0002875529443658748
175526,2023-12-18,2027,IN05Y8,INE455F01025,B01GVY,Jaiprak Asso,IN,INR,50101010.0,470818531.0,19072.0,0.20984771675,2454595640.0,0.7196,0.7196,1.0,370659692.7146842,515091290.59850496,0.72,0.00034178051779047843
176165,2023-12-18,2027,KR70UC,KR7215600008,BYYNHB,SILLAJEN,KR,KRW,20103010.0,426617041.0,294060.0,5.007258404,102867125.0,0.8177,0.8177,1.0,421182777.2091376,515082276.1515685,0.8200000000000001,0.00030969340323442316
175262,2023-12-18,2027,TR30L8,TRECVKM00021,BNXGKV,CVK MADEN ISTML. SNVTA.,TR,TRY,55102000.0,88455175.0,363358.0,12.2521913654,42000000.0,0.2,0.2,1.0,102918407.46936,514592037.3468,0.2,6.421211894216496e-05
176280,2023-12-18,2027,KR07AS,KR7344820006,BL61XC,KCC Glass,KR,KRW,50101035.0,342283797.0,322198.0,32.12861623,15970512.0,0.6891,0.6891,1.0,353584411.8148406,513110451.0446098,0.6900000000000001,0.00024847351084817645
175814,2023-12-18,2027,TW11ZQ,TW0002031002,640266,HSIN KUANG STEEL,TW,TWD,55102015.0,502890271.0,44919.0,1.59731174446,321146341.0,0.8462,0.8451,1.0,433511641.8155763,512970822.169656,0.85,0.00036506230298351196
176891,2023-12-18,2027,KR023G,KR7003240009,687079,Taekwang Ind,KR,KRW,55201000.0,271857530.0,34788.0,460.4197356,1113400.0,0.5193,0.5193,1.0,266209451.5473289,512631333.61704,0.52,0.00019734908728271896
174060,2023-12-18,2027,HK20PS,KYG2216H1011,BKPNR0,CLOUDR GROUP,CN,HKD,20102015.0,366774562.0,356082.0,0.87064704196,587038219.0,0.7155,0.738,1.0,377194079.6006847,511103088.8898167,0.74,0.0002662520513933126
175131,2023-12-18,2027,B0YBSZ,TREREYS00015,B0YBSZ,REYSAS LOGISTICS,TR,TRY,50206060.0,281336008.0,29195.0,1.021766906512,500000000.0,0.5751,0.5729,1.0,292685130.37036234,510883453.2559999,0.5700000000000001,0.00020422978314620793
175732,2023-12-18,2027,TW171Y,TW0001712008,680594,Sinon Corp,TW,TWD,55201015.0,469883228.0,35898.0,1.20998765412,420492585.0,0.9015,0.9015,1.0,458674939.1038527,508790836.4990047,0.9,0.00034110155483005284
175479,2023-12-18,2027,IN824J,INE985S01024,BYT2WF,TEAMLEASE SERVICES,IN,INR,50205025.0,409991084.0,288064.0,30.289419435695,16768900.0,0.6916,0.6917,1.0,351328433.86438376,507920245.5752259,0.6900000000000001,0.0002976241497576049
176181,2023-12-18,2027,KR143J,KR7003850005,611271,Boryung,KR,KRW,20103015.0,306934929.0,25194.0,7.379117648,68690000.0,0.5251,0.5251,1.0,266158272.56071213,506871591.24112,0.53,0.00022281276554427662
