,Date,Index_Symbol,Index_Name,Index_ISIN,Index_Type,Index_Currency,Index_Close,Index_Component_Count,Index_Float,Index_Mcap_Units,Index_Divisor,Internal_Number,ISIN,SEDOL,RIC,Instrument_Name,Country,Currency,Exchange,ICB,outNoShares_Review,Free_Float_Review,close_Review,Mcap_Units_Index_Currency,Weight,Cutoff,close_Cutoff,Free_Float_Cutoff,outNoShares_Cutoff,ADTV_3M_USD_Cutoff,Market_Cap_USD_Cutoff,Rank,Prev_Comp,New_Rank
3186,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,3929.72,2393,0.8974,2.01e+19,5104481717,US11NB,US8969452015,B6ZC3N6,TRIP.OQ,TRIPADVISOR,US,USD,NASDAQ,5759.0,129532102,0.8513,83.4,9196574581.0,0.002415754629236057,2013-11-29,88.32,0.8513,129532102.0,167633289.6,11440275248.64,73,False,73.0
3178,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,3929.72,2393,0.8974,2.01e+19,5104481717,CTXS,US1773761002,2182553,CTXS.OQ,Citrix Systems Inc.,US,USD,NASDAQ,9537.0,187774447,1.0,61.23,11497429390.0,0.0030201427747446213,2013-11-29,59.32,1.0,187774447.0,177275895.7,11138780196.04,74,True,74.0
3183,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,3929.72,2393,0.8974,2.01e+19,5104481717,U1196,US92345Y1064,B4P9W92,VRSK.OQ,VERISK ANALYTICS CL.A,US,USD,NASDAQ,2791.0,168384548,1.0,66.03,11118431704.0,0.0029205877277692182,2013-11-29,65.11,1.0,168384548.0,49788377.89,10963517920.28,75,True,75.0
3182,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,3929.72,2393,0.8974,2.01e+19,5104481717,SBAC,US78388J1060,2429294,SBAC.OQ,SBA Communications Corp.,US,USD,NASDAQ,6575.0,127786853,1.0,87.57,11190294717.0,0.002939464691664478,2013-11-29,85.17,1.0,127786853.0,114318256.8,10883606270.01,76,True,76.0
3187,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,3929.72,2393,0.8974,2.01e+19,5104481717,KLAC,US4824801009,2480138,KLAC.OQ,KLA-Tencor Corp.,US,USD,NASDAQ,9576.0,166144760,1.0,63.85,10608342926.0,0.0027865976952933576,2013-11-29,63.87,1.0,166144760.0,82618117.35,10611665821.199999,77,True,77.0
3191,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,3929.72,2393,0.8974,2.01e+19,5104481717,ALTR,US0214411003,2021690,ALTR.OQ,Altera Corp.,US,USD,NASDAQ,9576.0,322223655,1.0,31.98,10304712487.0,0.002706840103797648,2013-11-29,32.25,1.0,322223655.0,115691559.0,10391712873.75,78,True,78.0
3185,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,3929.72,2393,0.8974,2.01e+19,5104481717,SIAL,US8265521018,2807566,SIAL.OQ,Sigma-Aldrich Corp.,US,USD,NASDAQ,1357.0,120438430,0.8851,91.29,9731518966.0,0.00255627372828381,2013-11-29,86.24,0.8851,120438430.0,48769830.26,10386610203.199999,79,True,79.0
3188,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,3929.72,2393,0.8974,2.01e+19,5104481717,SPLS,US8550301027,2841489,SPLS.OQ,Staples Inc.,US,USD,NASDAQ,5379.0,663915458,1.0,15.93,10576173246.0,0.0027781473692837584,2013-11-29,15.53,1.0,663915458.0,118251946.6,10310607062.74,80,True,80.0
64,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,GMCR,US3931221069,2387596,GMCR.OQ,GREEN MNT.COF.ROASTERS,US,USD,NASDAQ,3577.0,154624238,0.7942,45.96,5644006109.0,0.0014825665540104574,2011-11-30,52.42,0.7942,153092273.0,530326737.4,8025096950.66,65,False,81.0
66,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,ACAD,US0527691069,2065159,ADSK.OQ,Autodesk Inc.,US,USD,NASDAQ,9537.0,229265585,1.0,30.195,6922674339.0,0.0018184469047511887,2011-11-30,34.05,1.0,229265585.0,121402869.9,7806493169.249999,67,True,82.0
2187,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2979.64,2423,0.8911,1.55e+19,5189333830,SRCL,US8589121081,2860826,SRCL.OQ,Stericycle Inc.,US,USD,NASDAQ,2799.0,85889501,1.0,91.9,7893245142.0,0.002073396276356639,2012-11-30,93.6,1.0,84989245.0,40613546.15,7954993331.999999,79,True,83.0
2176,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2979.64,2423,0.8911,1.55e+19,5189333830,HANS,US6117401017,B6X2H81,MNST.OQ,MONSTER BEVERAGE,US,USD,NASDAQ,3537.0,171369859,0.9446,52.41,8483919525.0,0.0022285545216941378,2012-11-30,52.04,0.9446,176201845.0,170862338.8,9169544013.8,64,True,84.0
74,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,LLTC,US5356781063,2516839,LLTC.OQ,Linear Technology Corp.,US,USD,NASDAQ,9576.0,227734114,0.9262,28.43,5996664173.0,0.001575202713609001,2011-11-30,30.62,0.9262,227734114.0,103491406.9,6973218570.68,75,True,85.0
84,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,HSIC,US8064071025,2416962,HSIC.OQ,Henry Schein Inc.,US,USD,NASDAQ,4537.0,91375697,1.0,62.32,5694533437.0,0.0014958390638394002,2010-11-30,57.4,1.0,91375697.0,28946353.18,5244965007.8,95,True,86.0
2181,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2979.64,2423,0.8911,1.55e+19,5189333830,GRMN,CH0114405324,B3Z5T14,GRMN.OQ,Garmin Ltd.,US,USD,NASDAQ,9578.0,208077418,0.592,40.66,5008573267.0,0.0013156511643607593,2012-11-30,38.92,0.592,208077418.0,34438710.31,8098373108.56,76,True,87.0
2163,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2979.64,2423,0.8911,1.55e+19,5189333830,CHRW,US12541W2098,2116228,CHRW.OQ,C.H. Robinson Worldwide Inc.,US,USD,NASDAQ,2779.0,163023663,1.0,63.31,10321028105.0,0.0027111258875277965,2012-11-30,61.73,1.0,163023663.0,76457825.13,10063450716.99,59,True,88.0
54,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,NVDA,US67066G1040,2379504,NVDA.OQ,NVIDIA Corp.,US,USD,NASDAQ,9576.0,603727365,0.8636,13.145,6853526329.0,0.0018002831173770208,2011-11-30,15.63,1.0,595125429.0,290524986.2,9301810455.27,55,True,89.0
2184,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2979.64,2423,0.8911,1.55e+19,5189333830,EXPD,US3021301094,2325507,EXPD.OQ,Expeditors International of Wa,US,USD,NASDAQ,2771.0,210542529,1.0,39.76,8371170953.0,0.002198937746192586,2012-11-30,37.43,1.0,210542529.0,60917446.62,7880606860.47,80,True,90.0
97,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,JBHT,US4456581077,2445416,JBHT.OQ,HUNT JB TRANSPORT SVS.,US,USD,NASDAQ,2779.0,116730528,0.8287,43.51,4208921948.0,0.0011055988934163185,2011-11-30,45.71,0.8287,120233567.0,47999128.86,5495876347.57,93,,91.0
80,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,MCHP,US5950171042,2592174,MCHP.OQ,Microchip Technology Inc.,US,USD,NASDAQ,9576.0,185932883,1.0,33.83,6290109432.0,0.00165228486377404,2010-11-30,33.61,1.0,185932883.0,83488444.88,6249204197.63,85,True,92.0
88,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,LRCX,US5128071082,2502247,LRCX.OQ,Lam Research Corp.,US,USD,NASDAQ,9576.0,122978708,1.0,52.1,6407190687.0,0.001683039747700862,2010-11-30,45.33,1.0,126394509.0,103457620.4,5729463092.969999,88,True,93.0
2179,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2979.64,2423,0.8911,1.55e+19,5189333830,MXIM,US57772K1016,2573760,MXIM.OQ,Maxim Integrated Products Inc.,US,USD,NASDAQ,9576.0,291713630,1.0,29.5,8605552085.0,0.0022605049416355894,2012-11-30,29.18,1.0,291713630.0,65204251.93,8512203723.4,71,True,94.0
96,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,ANSS,US03662Q1058,2045623,ANSS.OQ,Ansys Inc.,US,USD,NASDAQ,9537.0,91777773,1.0,57.96,5319439723.0,0.0013973095115575205,2011-11-30,61.97,1.0,91777773.0,25621222.38,5687468592.809999,91,,95.0
2169,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2979.64,2423,0.8911,1.55e+19,5189333830,EQIX,US29444U5020,2204758,EQIX.OQ,Equinix Inc.,US,USD,NASDAQ,9533.0,48184834,1.0,202.83,9773329880.0,0.002567256611982352,2012-11-30,185.89,1.0,48184834.0,190310312.8,8957078792.26,66,False,96.0
87,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,AKAM,US00971T1016,2507457,AKAM.OQ,Akamai Technologies Inc.,US,USD,NASDAQ,9535.0,181605446,1.0,49.16,8927723725.0,0.0023451329326211142,2010-11-30,52.19,1.0,181605446.0,226343674.0,9477988226.74,51,True,97.0
2182,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2979.64,2423,0.8911,1.55e+19,5189333830,US01E1,US5500211090,B23FN39,LULU.OQ,LULULEMON ATHLETICA,US,USD,NASDAQ,3763.0,111547386,0.7591,75.72,6411638000.0,0.0016842079671148173,2012-11-30,71.75,0.7591,111547386.0,148554611.2,8003524945.5,78,True,98.0
78,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,EXPEV,US30212P1057,B0F0DY9,EXPE.OQ,Expedia Inc.,US,USD,NASDAQ,5759.0,241425892,0.7952,27.57,5292940137.0,0.0013903486048646527,2011-11-30,27.81,0.7952,247761293.0,132509397.1,6890241558.33,79,True,99.0
98,2013-12-23,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,PETM,US7167681060,2686107,PETM.OQ,PETSMART,US,USD,NASDAQ,5379.0,113392630,1.0,50.34,5708184994.0,0.0014994250524842554,2011-11-30,48.25,1.0,113392630.0,45552634.12,5471194397.5,94,,100.0
4077,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,AAPL,US0378331005,2046251,AAPL.OQ,Apple Inc.,US,USD,NASDAQ,9572.0,5864840000,1.0,112.94,662000000000.0,0.14533488815439213,2014-11-28,118.93,1.0,5987867000.0,6087126029.0,712137022310.0,1,True,1.0
4078,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,MSFT,US5949181045,2588173,MSFT.OQ,Microsoft Corp.,US,USD,NASDAQ,9537.0,8242852827,1.0,47.98,395000000000.0,0.0867179468594938,2014-11-28,47.81,1.0,8239849000.0,1625784359.0,393947180690.0,2,True,2.0
4080,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,INTC,US4581401001,2463247,INTC.OQ,Intel Corp.,US,USD,NASDAQ,9576.0,4835000000,1.0,37.21,180000000000.0,0.03951703907521237,2014-11-28,37.25,1.0,4978000000.0,1076057719.0,185430500000.0,3,True,3.0
4081,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,US40C2,US38259P7069,BKM4JZ7,GOOG.OQ,GOOGLE CLASS C,US,USD,NASDAQ,9535.0,339339275,0.8658,524.87,154000000000.0,0.03380902231990391,2014-11-28,541.83,0.8631,337246657.0,991712842.9,182730356162.31003,4,False,4.0
4079,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,US20PD,US30303M1027,B7TL820,FB.OQ,FACEBOOK CLASS A,US,USD,NASDAQ,9535.0,2223936268,1.0,81.45,181000000000.0,0.03973657818118577,2014-11-28,77.7,1.0,2015048077.0,2748284011.0,156569235582.9,5,True,5.0
4084,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,AMZN,US0231351067,2000019,AMZN.OQ,Amazon.com Inc.,US,USD,NASDAQ,5373.0,463006452,0.8187,306.54,116000000000.0,0.025466536292914635,2014-11-28,338.64,0.8175,460167404.0,1226176345.0,155831089690.56,6,True,6.0
4082,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,GOOG,US38259P5089,B020QX2,GOOGL.OQ,Google Inc. Cl A,US,USD,NASDAQ,9535.0,284816184,1.0,532.3,152000000000.0,0.03336994410795711,2014-11-28,549.08,1.0,281667778.0,1070870547.0,154658143544.24002,7,True,7.0
4085,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,GILD,US3755581036,2369174,GILD.OQ,Gilead Sciences Inc.,US,USD,NASDAQ,4573.0,1508664333,1.0,92.9,140000000000.0,0.030735474836276287,2014-11-28,100.32,1.0,1535682107.0,1617231295.0,154059628974.24,8,True,8.0
4083,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,CSCO,US17275R1023,2198163,CSCO.OQ,Cisco Systems Inc.,US,USD,NASDAQ,9578.0,5120122592,1.0,28.22,144000000000.0,0.031613631260169896,2014-11-28,27.64,1.0,5122689670.0,685315562.3,141591142478.8,9,True,9.0
4086,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,AMGN,US0311621009,2023607,AMGN.OQ,Amgen Inc.,US,USD,NASDAQ,4573.0,760670000,1.0,164.53,125000000000.0,0.027442388246675255,2014-11-28,165.31,1.0,757021648.0,579035600.6,125143248630.88,10,True,10.0
4088,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,CMCSA,US20030N1019,2044545,CMCSA.OQ,Comcast Corp. Cl A,US,USD,NASDAQ,5553.0,2150368818,1.0,57.22,123000000000.0,0.027003310034728452,2014-11-28,57.04,1.0,2149576442.0,927147522.9,122611840251.68,11,True,11.0
4087,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,QCOM,US7475251036,2714923,QCOM.OQ,Qualcomm Inc.,US,USD,NASDAQ,9576.0,1662600946,1.0,74.56,124000000000.0,0.027222849140701853,2014-11-28,72.9,1.0,1676024000.0,746166473.2,122182149600.00002,12,True,12.0
4089,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,CELG,US1510201049,2182348,CELG.OQ,Celgene Corp.,US,USD,NASDAQ,4573.0,798704188,1.0,113.5,90652925338.0,0.019901862182578084,2014-11-28,113.69,1.0,800833654.0,473488677.6,91046778123.26,13,True,13.0
4090,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,IDPH,US09062X1037,2455965,BIIB.OQ,Biogen Idec Inc.,US,USD,NASDAQ,4573.0,236144705,1.0,352.29,83191418124.0,0.018263769559602433,2014-11-28,307.69,1.0,236144705.0,435871173.2,72659364281.45,14,True,14.0
4091,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,EBAY,US2786421030,2293819,EBAY.OQ,eBay Inc.,US,USD,NASDAQ,5377.0,1242367268,0.921,57.33,65598147152.0,0.01440135857926175,2014-11-28,54.88,0.9128,1241212669.0,644997113.1,68117751274.72,15,True,15.0
4092,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,KFT,US6092071058,B8CKK03,MDLZ.OQ,MONDELEZ,US,USD,NASDAQ,3577.0,1685888000,1.0,37.5,63220800000.0,0.013879437910923255,2014-11-28,39.2,1.0,1685888000.0,280751495.2,66086809600.00001,16,True,16.0
4095,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,ESRX,US30219G1085,B7QQYV9,ESRX.OQ,EXPRESS SCRIPTS HOLDING,US,USD,NASDAQ,4533.0,733910000,1.0,82.335,60426479850.0,0.013265975363388792,2014-11-28,83.15,1.0,773580000.0,272687522.1,64323177000.00001,17,True,17.0
4093,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,PCCW,US22160K1051,2701271,COST.OQ,Costco Wholesale Corp.,US,USD,NASDAQ,5373.0,437762068,1.0,143.21,62691905758.0,0.013763324941880095,2014-11-28,142.12,1.0,438295696.0,262576476.6,62290584315.520004,18,True,18.0
4094,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,SBUX,US8552441094,2842255,SBUX.OQ,Starbucks Corp.,US,USD,NASDAQ,5757.0,751200000,1.0,80.54,60501648000.0,0.013282477711837467,2014-11-28,81.21,1.0,751200000.0,320546170.6,61004951999.99999,19,True,19.0
4096,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,PCLN,US7415034039,2779063,PCLN.OQ,Priceline Group Inc,US,USD,NASDAQ,5759.0,52356024,1.0,1149.38,60176966865.0,0.013211197505733139,2014-11-28,1160.19,1.0,52448000.0,977294241.2,60849645120.0,20,True,20.0
4097,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,TXN,US8825081040,2885409,TXN.OQ,Texas Instruments Inc.,US,USD,NASDAQ,9576.0,1056299947,1.0,54.82,57906363095.0,0.012712711184047501,2014-11-28,54.42,1.0,1067556000.0,323685359.6,58096397520.0,21,True,21.0
4099,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,YHOO,US9843321061,2986539,YHOO.OQ,Yahoo! Inc.,US,USD,NASDAQ,9535.0,994604000,0.93,51.15,47312814978.0,0.010387013101355105,2014-11-28,51.74,0.9297,994604000.0,1615199307.0,51460810960.0,22,True,22.0
4098,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,NWSA,US90130A1016,BBM4S68,FOXA.OQ,TWENTY-FIRST CENTURY FOX 'A',US,USD,NASDAQ,5553.0,1391535388,1.0,38.97,54228134070.0,0.011905196072333583,2014-11-28,36.8,1.0,1391535388.0,436536871.6,51208502278.399994,23,True,23.0
4100,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,GMH,US25490A3095,B84LSN3,DTV.OQ,DIRECTV Group Inc.,US,USD,NASDAQ,5553.0,502236708,0.9273,86.45,40261848387.0,0.008839050199718639,2014-11-28,87.71,0.9315,503824432.0,235359398.1,44190440930.71999,24,True,24.0
4101,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,AUD,US0530151036,2065308,ADP.OQ,Automatic Data Processing Inc.,US,USD,NASDAQ,2795.0,482056801,1.0,85.7,41312267846.0,0.009069658348644564,2014-11-28,85.64,1.0,482102232.0,149830958.6,41287235148.48,25,True,25.0
4102,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,REGN,US75886F1075,2730190,REGN.OQ,REGENERON PHARMS.,US,USD,NASDAQ,4573.0,99691909,0.798,412.97,32853474592.0,0.007212622440047559,2014-11-28,416.11,0.7976,99087000.0,306327134.7,41231091570.0,26,True,26.0
4104,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,ALXN,US0153511094,2036070,ALXN.OQ,Alexion Pharmaceuticals Inc.,US,USD,NASDAQ,4573.0,198286879,1.0,188.15,37307676284.0,0.008190493897334453,2014-11-28,194.9,1.0,197796456.0,195248010.1,38550529274.4,27,True,27.0
4105,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,MU,US5951121038,2588184,MU.OQ,Micron Technology Inc.,US,USD,NASDAQ,9576.0,1073455204,1.0,34.635,37179120991.0,0.008162270983241085,2014-11-28,35.95,1.0,1070823000.0,802615473.7,38496086850.0,28,True,28.0
4106,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,ADBE,US00724F1012,2008154,ADBE.OQ,Adobe Systems Inc.,US,USD,NASDAQ,9537.0,498738874,1.0,74.5,37156046113.0,0.00815720514515452,2014-11-28,73.68,1.0,497375239.0,219630910.1,36646607609.520004,29,True,29.0
4103,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,US20MA,US50076Q1067,B8P0S06,KRFT.OQ,KRAFT FOODS GROUP,US,USD,NASDAQ,3577.0,588823771,1.0,64.31,37867256713.0,0.008313343684437327,2014-11-28,60.17,1.0,593971000.0,153919873.2,35739235070.0,30,True,30.0
4107,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,US01BY,US02376R1023,BCV7KT2,AAL.OQ,AMERICAN AIRLINES GRP,US,USD,NASDAQ,5751.0,717263563,1.0,50.84,9116419886.0,0.002001410671450584,2014-11-28,48.53,1.0,720102826.0,525269561.9,34946590145.78,31,False,31.0
4108,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,CTSH,US1924461023,2257019,CTSH.OQ,Cognizant Technology Solutions,US,USD,NASDAQ,9533.0,608917740,1.0,54.31,33070322459.0,0.007260229026900978,2014-11-28,53.99,1.0,608453905.0,235852769.3,32850426330.95,32,True,32.0
4114,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,US10YL,US88160R1014,B616C79,TSLA.OQ,TESLA MOTORS,US,USD,NASDAQ,3353.0,124630000,0.73,222.6,20252125740.0,0.004446133579020523,2014-11-28,244.52,0.73,124630000.0,1546733372.0,30474527600.0,33,True,33.0
4110,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,AMAT,US0382221051,2046552,AMAT.OQ,Applied Materials Inc.,US,USD,NASDAQ,9576.0,1217401400,1.0,25.4,30921995560.0,0.006788587260155907,2014-11-28,24.05,1.0,1217401400.0,285752447.9,29278503670.0,34,True,34.0
4111,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,US014R,US90130A2006,BBM4S80,FOX.OQ,TWENTY-FIRST CENTURY FOX 'B',US,USD,NASDAQ,5553.0,798520953,0.5456,37.49,16333381968.0,0.0035858160747768058,2014-11-28,35.36,0.5456,798520953.0,113124470.3,28235700898.079998,35,True,35.0
4112,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,VIANB,US92553P2011,B0SRLF4,VIAB.OQ,Viacom Inc. Cl B,US,USD,NASDAQ,5553.0,372071000,1.0,76.38,28418782980.0,0.006239034208281334,2014-11-28,75.63,1.0,372071000.0,231935900.6,28139729730.0,36,True,36.0
4113,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,VRTX,US92532F1003,2931034,VRTX.OQ,Vertex Pharmaceuticals Inc.,US,USD,NASDAQ,4573.0,238082000,1.0,116.68,27779407760.0,0.006098666344100987,2014-11-28,117.88,1.0,238082000.0,178038510.2,28065106160.0,37,True,37.0
4115,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,LBTYK,GB00B8W67B19,B8W67B1,LBTYK.OQ,LIBERTY GLOBAL 'C',US,USD,NASDAQ,5553.0,555231695,1.0,48.91,27156382202.0,0.005961887870099087,2014-11-28,49.92,0.9211,554385000.0,189349860.1,27674899200.0,38,True,38.0
4116,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,INTU,US4612021034,2459020,INTU.OQ,Intuit Inc.,US,USD,NASDAQ,9537.0,285540169,1.0,94.69,27037798603.0,0.005935854132791518,2014-11-28,93.87,1.0,283886921.0,138919409.7,26648465274.27,39,True,39.0
4117,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,ILMN,US4523271090,2613990,ILMN.OQ,Illumina Inc.,US,USD,NASDAQ,4573.0,142000000,1.0,189.43,26899060000.0,0.0059053955839249,2014-11-28,190.89,1.0,128400000.0,211716241.1,24510276000.0,40,True,40.0
4120,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,CMCSK,US20030N2009,2089687,CMCSK.OQ,COMCAST SPECIAL 'A',US,USD,NASDAQ,5553.0,416484168,1.0,56.93,23710443684.0,0.005205369608618057,2014-11-28,56.81,1.0,429082218.0,115741203.9,24376160804.58,41,True,41.0
4118,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,WDC,US9581021055,2954699,WDC.OQ,Western Digital Corp.,US,USD,NASDAQ,9572.0,232201114,0.9465,114.28,25116270341.0,0.005514003536049413,2014-11-28,103.27,0.8942,234011000.0,188498857.7,24166315970.0,42,True,42.0
4119,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,PCAR,US6937181088,2665861,PCAR.OQ,Paccar Inc.,US,USD,NASDAQ,2753.0,354769000,1.0,69.19,24546467110.0,0.005388909444134918,2014-11-28,67.02,1.0,354769000.0,118311133.4,23776618380.0,43,True,43.0
4121,2014-12-22,SWUSACGV,STOXX US All Cap,,Gross Return,USD,4496.76,2486,0.8997,2.24e+19,4983219421,BRCM,US1113201073,2235822,BRCM.OQ,Broadcom Corp.,US,USD,NASDAQ,9576.0,542000000,1.0,43.4,23522800000.0,0.005164174481991141,2014-11-28,43.13,1.0,541000000.0,227963843.2,23333330000.0,44,True,44.0
